month,country,portfolio,assetno,dc_capacity_mw,ic_approved_budget,expected_budget,weather_loss_or_gain,grid_curtailment,grid_outage,operation_budget,breakdown_loss,unclassified_loss,actual_generation,string failure,inverter failure,ac_failure,expected_pr,actual_pr,pr_gap,pr_gap_observation,pr_gap_action_need_to_taken,revenue_loss,revenue_loss_observation,revenue_loss_action_need_to_taken,budgeted_irradiation,actual_irradiation,ac_capacity_mw,bess_capacity_mwh,bess_generation_mwh,ppa_rate,ic_approved_budget_$,expected_budget_$,actual_generation_$
2025-09,Korea,Korea-Blackwood ,KR_BW_43,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,863.0472655,876.1499016,0
2025-09,Korea,Korea-Blackwood ,KR_BW_44,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,857.6519977,880.6011289,0
2025-09,Korea,Korea-Blackwood ,KR_BW_45,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,896.7330486,840.9149401,0
2025-09,Korea,Korea-Blackwood ,KR_BW_46,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,896.916824,833.4334905,0
2025-09,Korea,Korea-Blackwood ,KR_BW_47,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,882.7401177,822.959461,0
2025-09,Korea,Korea-Blackwood ,KR_BW_48,0.05888,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,482.2642547,542.0852947,0
2025-09,Korea,Korea-Iceberg,KR_IB_49,99.986,,,,,,,,,,,,,,,,,,,,,,,99.75,0,,0.05796,693625.0332,676834.8552,0
2025-09,Japan ,JP Minamata,JP-MINA,28.24548,,,,,,,,,,,,,,,,,,,,,,,20.4,0,,0.2484,776362.6638,746456.3439,0
2025-09,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,,,,,,,,,,,,,,,,,,,,,,,0.7,0,,0.07918,7234.762431,7234.762431,0
2025-09,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,0.11385,8900.832672,9182.277687,0
2025-09,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,,,,,,,,,,,,,,,,,,,,,,,0.375,0,,0.12558,5049.454625,4554.497766,0
2025-09,Taiwan ,TW-Yunlin,TW1,34.818,,,,,,,,,,,,,,,,,,,,,,,27.2,0,,0,0,0,0
2025-10,Korea,Korea-Blackwood ,KR_BW_02,0.34776,,,,,,,,,,,,,,,,,,,,,,,0.35,0,,0.078421904,3243.193017,2702.658784,0
2025-10,Korea,Korea-Blackwood ,KR_BW_03,0.099,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,963.507228,867.5579978,0
2025-10,Korea,Korea-Blackwood ,KR_BW_04,0.949875,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,9060.083624,8996.356934,0
2025-10,Korea,Korea-Blackwood ,KR_BW_05,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,9286.411404,9303.065001,0
2025-10,Korea,Korea-Blackwood ,KR_BW_06,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,8871.4802,9169.528183,0
2025-10,Korea,Korea-Blackwood ,KR_BW_07,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9499.342997,9555.301213,0
2025-10,Korea,Korea-Blackwood ,KR_BW_08,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9060.893126,9035.991364,0
2025-10,Korea,Korea-Blackwood ,KR_BW_09,1.19637,,,,,,,,,,,,,,,,,,,,,,,1.2,0,,0.109296439,14312.17594,15664.25627,0
2025-10,Korea,Korea-Blackwood ,KR_BW_10,0.1971,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,1955.274925,1853.940865,0
2025-10,Korea,Korea-Blackwood ,KR_BW_11,0.75141,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,6579.51657,6644.515401,0
2025-10,Korea,Korea-Blackwood ,KR_BW_12,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8970.958856,9087.373396,0
2025-10,Korea,Korea-Blackwood ,KR_BW_13,0.99333,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8625.724617,8620.606223,0
2025-10,Korea,Korea-Blackwood ,KR_BW_14,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3500.582429,3114.033429,0
2025-10,Korea,Korea-Blackwood ,KR_BW_15,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3536.463871,3123.938116,0
2025-10,Korea,Korea-Blackwood ,KR_BW_16,0.99792,,,,,,,,,,,,,,,,,,,,,,,1.02,0,,0.078421904,9266.029276,7965.704903,0
2025-10,Korea,Korea-Blackwood ,KR_BW_18,0.4806,,,,,,,,,,,,,,,,,,,,,,,0.5,1.4976,,0.109296439,6207.96721,5545.583249,0
2025-10,Korea,Korea-Blackwood ,KR_BW_19,2.914,,,,,,,,,,,,,,,,,,,,,,,2.97,0,,0.078421904,25058.03149,22929.68641,0
2025-10,Korea,Korea-Blackwood ,KR_BW_20,0.32292,,,,,,,,,,,,,,,,,,,,,,,0.365,0,,0.078421904,2985.118077,2922.972576,0
2025-10,Korea,Korea-Blackwood ,KR_BW_21,0.9933,,,,,,,,,,,,,,,,,,,,,,,1.08,0,,0.078421904,7964.245628,8672.694052,0
2025-10,Korea,Korea-Blackwood ,KR_BW_22,0.4968,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,4725.108685,4761.522358,0
2025-10,Korea,Korea-Blackwood ,KR_BW_23,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,802.9561828,831.9607271,0
2025-10,Korea,Korea-Blackwood ,KR_BW_24,0.69915,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,5111.565193,5111.565193,0
2025-10,Korea,Korea-Blackwood ,KR_BW_25,0.063,,,,,,,,,,,,,,,,,,,,,,,0.0666,0,,0.078421904,583.4198057,577.3483313,0
2025-10,Korea,Korea-Blackwood ,KR_BW_26,25.04158,,,,,,,,,,,,,,,,,,,,,,,25,0,,0.078421904,231028.4719,219088.8417,0
2025-10,Korea,Korea-Blackwood ,KR_BW_27,0.3906,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,3430.019942,2996.80523,0
2025-10,Korea,Korea-Blackwood ,KR_BW_28,9.95553,,,,,,,,,,,,,,,,,,,,,,,0.9,29.3,,0.078421904,93879.91516,86326.04774,0
2025-10,Korea,Korea-Blackwood ,KR_BW_29,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9391.759123,9466.276667,0
2025-10,Korea,Korea-Blackwood ,KR_BW_30,0.49896,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,4649.060055,4623.912306,0
2025-10,Korea,Korea-Blackwood ,KR_BW_31,2.9946,,,,,,,,,,,,,,,,,,,,,,,3,0,,0.078421904,26618.33691,25684.74201,0
2025-10,Korea,Korea-Blackwood ,KR_BW_32,0.05934,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,0.078421904,544.8089643,558.2580872,0
2025-10,Korea,Korea-Blackwood ,KR_BW_33,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,804.8935269,850.3506636,0
2025-10,Korea,Korea-Blackwood ,KR_BW_34,0.99375,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,9408.156704,9525.626364,0
2025-10,Korea,Korea-Blackwood ,KR_BW_35,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,8775.651582,9080.503637,0
2025-10,Korea,Korea-Blackwood ,KR_BW_36,0.2544,,,,,,,,,,,,,,,,,,,,,,,0.25,0.832,,0.109296439,3417.444471,2884.271806,0
2025-10,Korea,Korea-Blackwood ,KR_BW_37,0.4512,,,,,,,,,,,,,,,,,,,,,,,0.6,1.4976,,0.109296439,5913.070388,5332.818059,0
2025-10,Korea,Korea-Blackwood ,KR_BW_38,0.2832,,,,,,,,,,,,,,,,,,,,,,,0.25,0.665,,0.078421904,2350.152184,2428.647946,0
2025-10,Korea,Korea-Blackwood ,KR_BW_39,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,9476.666707,8810.230387,0
2025-10,Korea,Korea-Blackwood ,KR_BW_40,0.05796,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,525.2993107,443.8615463,0
2025-10,Korea,Korea-Blackwood ,KR_BW_41,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8405.115229,8444.658839,0
2025-10,Korea,Korea-Blackwood ,KR_BW_42,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,8316.927916,8304.895322,0
2025-10,Korea,Korea-Blackwood ,KR_BW_43,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,925.1632842,939.2089546,0
2025-10,Korea,Korea-Blackwood ,KR_BW_44,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,941.4663464,966.6581895,0
2025-10,Korea,Korea-Blackwood ,KR_BW_45,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,900.7220744,844.6556649,0
2025-10,Korea,Korea-Blackwood ,KR_BW_46,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,900.1373513,836.4260703,0
2025-10,Korea,Korea-Blackwood ,KR_BW_47,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,905.2098659,843.90752,0
2025-10,Korea,Korea-Blackwood ,KR_BW_48,0.05888,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,559.0029249,571.2408334,0
2025-10,Korea,Korea-Iceberg,KR_IB_49,99.986,,,,,,,,,,,,,,,,,,,,,,,99.75,0,,0.05796,675883.7988,659523.0726,0
2025-10,Japan ,JP Minamata,JP-MINA,28.24548,,,,,,,,,,,,,,,,,,,,,,,20.4,0,,0.2484,638089.2466,622586.4001,0
2025-10,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,,,,,,,,,,,,,,,,,,,,,,,0.7,0,,0.07918,7150.814766,7150.814766,0
2025-10,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,0.11385,9679.110624,9985.164847,0
2025-10,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,,,,,,,,,,,,,,,,,,,,,,,0.375,0,,0.12558,5047.76979,4810.549107,0
2025-10,Taiwan ,TW-Yunlin,TW1,34.818,,,,,,,,,,,,,,,,,,,,,,,27.2,0,,0,0,0,0
2025-11,Korea,Korea-Blackwood ,KR_BW_02,0.34776,,,,,,,,,,,,,,,,,,,,,,,0.35,0,,0.078421904,2459.238032,2056.873226,0
2025-11,Korea,Korea-Blackwood ,KR_BW_03,0.099,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,744.140739,670.0367481,0
2025-11,Korea,Korea-Blackwood ,KR_BW_04,0.949875,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,6822.843022,6774.852605,0
2025-11,Korea,Korea-Blackwood ,KR_BW_05,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,7116.619903,7129.382349,0
2025-11,Korea,Korea-Blackwood ,KR_BW_06,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,6560.3017,6780.702879,0
2025-11,Korea,Korea-Blackwood ,KR_BW_07,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,7102.381449,7144.219773,0
2025-11,Korea,Korea-Blackwood ,KR_BW_08,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,6754.754482,6736.190607,0
2025-11,Korea,Korea-Blackwood ,KR_BW_09,1.19637,,,,,,,,,,,,,,,,,,,,,,,1.2,0,,0.109296439,10552.27758,11549.15792,0
2025-11,Korea,Korea-Blackwood ,KR_BW_10,0.1971,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,1559.143301,1478.339155,0
2025-11,Korea,Korea-Blackwood ,KR_BW_11,0.75141,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,5167.085289,5218.130757,0
2025-11,Korea,Korea-Blackwood ,KR_BW_12,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,6818.216723,6906.69551,0
2025-11,Korea,Korea-Blackwood ,KR_BW_13,0.99333,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,6509.430082,6505.567471,0
2025-11,Korea,Korea-Blackwood ,KR_BW_14,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,2587.580651,2301.849138,0
2025-11,Korea,Korea-Blackwood ,KR_BW_15,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,2728.406918,2410.140377,0
2025-11,Korea,Korea-Blackwood ,KR_BW_16,0.99792,,,,,,,,,,,,,,,,,,,,,,,1.02,0,,0.078421904,7026.215058,6585.871501,0
2025-11,Korea,Korea-Blackwood ,KR_BW_18,0.4806,,,,,,,,,,,,,,,,,,,,,,,0.5,1.4976,,0.109296439,4707.357529,4004.120929,0
2025-11,Korea,Korea-Blackwood ,KR_BW_19,2.914,,,,,,,,,,,,,,,,,,,,,,,2.97,0,,0.078421904,17338.98801,15866.27257,0
2025-11,Korea,Korea-Blackwood ,KR_BW_20,0.32292,,,,,,,,,,,,,,,,,,,,,,,0.365,0,,0.078421904,2208.532791,2162.554584,0
2025-11,Korea,Korea-Blackwood ,KR_BW_21,0.9933,,,,,,,,,,,,,,,,,,,,,,,1.08,0,,0.078421904,6322.75989,6885.192224,0
2025-11,Korea,Korea-Blackwood ,KR_BW_22,0.4968,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,3735.99664,3764.7878,0
2025-11,Korea,Korea-Blackwood ,KR_BW_23,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,635.4074126,658.3597266,0
2025-11,Korea,Korea-Blackwood ,KR_BW_24,0.69915,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,3875.981312,3875.981312,0
2025-11,Korea,Korea-Blackwood ,KR_BW_25,0.063,,,,,,,,,,,,,,,,,,,,,,,0.0666,0,,0.078421904,459.9226973,455.1364202,0
2025-11,Korea,Korea-Blackwood ,KR_BW_26,25.04158,,,,,,,,,,,,,,,,,,,,,,,25,0,,0.078421904,176424.5388,167306.8585,0
2025-11,Korea,Korea-Blackwood ,KR_BW_27,0.3906,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,2600.904556,2302.870191,0
2025-11,Korea,Korea-Blackwood ,KR_BW_28,9.95553,,,,,,,,,,,,,,,,,,,,,,,0.9,29.3,,0.078421904,71163.29373,65437.2757,0
2025-11,Korea,Korea-Blackwood ,KR_BW_29,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,7095.341533,7151.638485,0
2025-11,Korea,Korea-Blackwood ,KR_BW_30,0.49896,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,3514.660071,3495.64853,0
2025-11,Korea,Korea-Blackwood ,KR_BW_31,2.9946,,,,,,,,,,,,,,,,,,,,,,,3,0,,0.078421904,19377.85994,18698.213,0
2025-11,Korea,Korea-Blackwood ,KR_BW_32,0.05934,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,0.078421904,406.0184281,416.0413758,0
2025-11,Korea,Korea-Blackwood ,KR_BW_33,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,632.9136819,668.658091,0
2025-11,Korea,Korea-Blackwood ,KR_BW_34,0.99375,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,7209.989251,7300.012728,0
2025-11,Korea,Korea-Blackwood ,KR_BW_35,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,6588.908337,6817.79644,0
2025-11,Korea,Korea-Blackwood ,KR_BW_36,0.2544,,,,,,,,,,,,,,,,,,,,,,,0.25,0.832,,0.109296439,2406.602775,2031.136596,0
2025-11,Korea,Korea-Blackwood ,KR_BW_37,0.4512,,,,,,,,,,,,,,,,,,,,,,,0.6,1.4976,,0.109296439,4203.923687,3791.390713,0
2025-11,Korea,Korea-Blackwood ,KR_BW_38,0.2832,,,,,,,,,,,,,,,,,,,,,,,0.25,0.665,,0.078421904,1710.74141,1767.880667,0
2025-11,Korea,Korea-Blackwood ,KR_BW_39,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,7436.986788,6913.988747,0
2025-11,Korea,Korea-Blackwood ,KR_BW_40,0.05796,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,398.3222819,316.5564462,0
2025-11,Korea,Korea-Blackwood ,KR_BW_41,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,6384.373243,6414.40985,0
2025-11,Korea,Korea-Blackwood ,KR_BW_42,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,6394.236875,6384.985952,0
2025-11,Korea,Korea-Blackwood ,KR_BW_43,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,712.5072684,723.3244319,0
2025-11,Korea,Korea-Blackwood ,KR_BW_44,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,734.0980872,753.7411516,0
2025-11,Korea,Korea-Blackwood ,KR_BW_45,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,642.2331889,602.2566964,0
2025-11,Korea,Korea-Blackwood ,KR_BW_46,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,642.4951757,597.0196817,0
2025-11,Korea,Korea-Blackwood ,KR_BW_47,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,641.1903218,597.7678266,0
2025-11,Korea,Korea-Blackwood ,KR_BW_48,0.05888,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,423.8548846,442.3778038,0
2025-11,Korea,Korea-Iceberg,KR_IB_49,99.986,,,,,,,,,,,,,,,,,,,,,,,99.75,0,,0.05796,473862.6465,462392.1288,0
2025-11,Japan ,JP Minamata,JP-MINA,28.24548,,,,,,,,,,,,,,,,,,,,,,,20.4,0,,0.2484,476850.3474,458490.7445,0
2025-11,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,,,,,,,,,,,,,,,,,,,,,,,0.7,0,,0.07918,6364.759354,6364.759354,0
2025-11,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,0.11385,7576.48376,7816.052759,0
2025-11,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,,,,,,,,,,,,,,,,,,,,,,,0.375,0,,0.12558,5046.084953,3734.391297,0
2025-11,Taiwan ,TW-Yunlin,TW1,34.818,,,,,,,,,,,,,,,,,,,,,,,27.2,0,,0,0,0,0
2025-12,Korea,Korea-Blackwood ,KR_BW_02,0.34776,,,,,,,,,,,,,,,,,,,,,,,0.35,0,,0.078421904,2220.179826,1839.630436,0
2025-12,Korea,Korea-Blackwood ,KR_BW_03,0.099,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,672.0521049,605.1269381,0
2025-12,Korea,Korea-Blackwood ,KR_BW_04,0.949875,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,5926.465166,5884.779679,0
2025-12,Korea,Korea-Blackwood ,KR_BW_05,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,6294.616979,6305.905304,0
2025-12,Korea,Korea-Blackwood ,KR_BW_06,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,5749.235954,5942.38841,0
2025-12,Korea,Korea-Blackwood ,KR_BW_07,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,6254.225824,6291.067879,0
2025-12,Korea,Korea-Blackwood ,KR_BW_08,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,5981.082162,5964.644546,0
2025-12,Korea,Korea-Blackwood ,KR_BW_09,1.19637,,,,,,,,,,,,,,,,,,,,,,,1.2,0,,0.109296439,8540.070664,9346.856546,0
2025-12,Korea,Korea-Blackwood ,KR_BW_10,0.1971,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,1351.462644,1281.421754,0
2025-12,Korea,Korea-Blackwood ,KR_BW_11,0.75141,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,4620.566652,4666.213081,0
2025-12,Korea,Korea-Blackwood ,KR_BW_12,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,6321.430077,6403.462152,0
2025-12,Korea,Korea-Blackwood ,KR_BW_13,0.99333,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,5896.434424,5892.935557,0
2025-12,Korea,Korea-Blackwood ,KR_BW_14,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,2229.802718,1983.578546,0
2025-12,Korea,Korea-Blackwood ,KR_BW_15,0.3843,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,2246.263777,1984.238858,0
2025-12,Korea,Korea-Blackwood ,KR_BW_16,0.99792,,,,,,,,,,,,,,,,,,,,,,,1.02,0,,0.078421904,6343.209042,6705.857014,0
2025-12,Korea,Korea-Blackwood ,KR_BW_18,0.4806,,,,,,,,,,,,,,,,,,,,,,,0.5,1.4976,,0.109296439,4249.763577,2963.288759,0
2025-12,Korea,Korea-Blackwood ,KR_BW_19,2.914,,,,,,,,,,,,,,,,,,,,,,,2.97,0,,0.078421904,15822.88475,14478.94204,0
2025-12,Korea,Korea-Blackwood ,KR_BW_20,0.32292,,,,,,,,,,,,,,,,,,,,,,,0.365,0,,0.078421904,1953.964345,1913.285856,0
2025-12,Korea,Korea-Blackwood ,KR_BW_21,0.9933,,,,,,,,,,,,,,,,,,,,,,,1.08,0,,0.078421904,6457.861597,7032.311716,0
2025-12,Korea,Korea-Blackwood ,KR_BW_22,0.4968,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,3593.652102,3621.346295,0
2025-12,Korea,Korea-Blackwood ,KR_BW_23,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.1,0,,0.078421904,648.1865561,671.6004809,0
2025-12,Korea,Korea-Blackwood ,KR_BW_24,0.69915,,,,,,,,,,,,,,,,,,,,,,,0.75,0,,0.078421904,3499.203982,3499.203982,0
2025-12,Korea,Korea-Blackwood ,KR_BW_25,0.063,,,,,,,,,,,,,,,,,,,,,,,0.0666,0,,0.078421904,433.7562627,429.2422917,0
2025-12,Korea,Korea-Blackwood ,KR_BW_26,25.04158,,,,,,,,,,,,,,,,,,,,,,,25,0,,0.078421904,167580.2398,158919.6359,0
2025-12,Korea,Korea-Blackwood ,KR_BW_27,0.3906,,,,,,,,,,,,,,,,,,,,,,,0.4,0,,0.078421904,2348.075195,2041.254719,0
2025-12,Korea,Korea-Blackwood ,KR_BW_28,9.95553,,,,,,,,,,,,,,,,,,,,,,,0.9,29.3,,0.078421904,65986.3766,60676.90928,0
2025-12,Korea,Korea-Blackwood ,KR_BW_29,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,6167.942121,6216.880758,0
2025-12,Korea,Korea-Blackwood ,KR_BW_30,0.49896,,,,,,,,,,,,,,,,,,,,,,,0.5,0,,0.078421904,3073.952643,3057.324982,0
2025-12,Korea,Korea-Blackwood ,KR_BW_31,2.9946,,,,,,,,,,,,,,,,,,,,,,,3,0,,0.078421904,17106.62141,16506.63447,0
2025-12,Korea,Korea-Blackwood ,KR_BW_32,0.05934,,,,,,,,,,,,,,,,,,,,,,,0.05,0,,0.078421904,362.1441116,371.0839803,0
2025-12,Korea,Korea-Blackwood ,KR_BW_33,0.09675,,,,,,,,,,,,,,,,,,,,,,,0.2,0,,0.078421904,646.8391754,683.3700402,0
2025-12,Korea,Korea-Blackwood ,KR_BW_34,0.99375,,,,,,,,,,,,,,,,,,,,,,,1.1,0,,0.078421904,6264.777245,6342.998864,0
2025-12,Korea,Korea-Blackwood ,KR_BW_35,0.9964,,,,,,,,,,,,,,,,,,,,,,,1.168,0,,0.078421904,5793.077189,5994.319394,0
2025-12,Korea,Korea-Blackwood ,KR_BW_36,0.2544,,,,,,,,,,,,,,,,,,,,,,,0.25,0.832,,0.109296439,1915.459351,1616.618923,0
2025-12,Korea,Korea-Blackwood ,KR_BW_37,0.4512,,,,,,,,,,,,,,,,,,,,,,,0.6,1.4976,,0.109296439,3393.709053,3060.682816,0
2025-12,Korea,Korea-Blackwood ,KR_BW_38,0.2832,,,,,,,,,,,,,,,,,,,,,,,0.25,0.665,,0.078421904,1525.12879,1576.068532,0
2025-12,Korea,Korea-Blackwood ,KR_BW_39,0.99873,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,6660.339434,6191.958277,0
2025-12,Korea,Korea-Blackwood ,KR_BW_40,0.05796,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,359.602073,267.444572,0
2025-12,Korea,Korea-Blackwood ,KR_BW_41,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,5776.68634,5803.863958,0
2025-12,Korea,Korea-Blackwood ,KR_BW_42,0.9804,,,,,,,,,,,,,,,,,,,,,,,1,0,,0.078421904,5613.373846,5605.252644,0
2025-12,Korea,Korea-Blackwood ,KR_BW_43,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,629.1987263,638.7511137,0
2025-12,Korea,Korea-Blackwood ,KR_BW_44,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,656.0640386,673.6190607,0
2025-12,Korea,Korea-Blackwood ,KR_BW_45,0.099,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,517.7755771,485.546082,0
2025-12,Korea,Korea-Blackwood ,KR_BW_46,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,517.6997469,481.0572122,0
2025-12,Korea,Korea-Blackwood ,KR_BW_47,0.09855,,,,,,,,,,,,,,,,,,,,,,,0.12,0,,0.078421904,528.0390885,492.2793866,0
2025-12,Korea,Korea-Blackwood ,KR_BW_48,0.05888,,,,,,,,,,,,,,,,,,,,,,,0.06,0,,0.078421904,382.6343251,394.8980462,0
2025-12,Korea,Korea-Iceberg,KR_IB_49,99.986,,,,,,,,,,,,,,,,,,,,,,,99.75,0,,0.05796,374282.815,365222.7684,0
2025-12,Japan ,JP Minamata,JP-MINA,28.24548,,,,,,,,,,,,,,,,,,,,,,,20.4,0,,0.2484,519973.0579,490663.6625,0
2025-12,Singapore ,SG Matco Asia,SG_DG_ONS_00055,0.851,,,,,,,,,,,,,,,,,,,,,,,0.7,0,,0.07918,6349.496142,6349.496142,0
2025-12,Korea,Korea-Sroof,KR_DG_ONS_00028,0.74994,,,,,,,,,,,,,,,,,,,,,,,0.8,0,,0.11385,7294.778421,7525.439876,0
2025-12,Korea,Korea-Sroof,KR_DG_OFS_00033,0.344,,,,,,,,,,,,,,,,,,,,,,,0.375,0,,0.12558,5044.400117,3489.472623,0
2025-12,Taiwan ,TW-Yunlin,TW1,34.818,,,,,,,,,,,,,,,,,,,,,,,27.2,0,,0,0,0,0
